,Sentence,sentiment,Sentiment Score,Subjectivity
4597,"They sat in the big, white car and looked through their glasses at the fiesta.",0.4767,0.0,0.05
4598,The dancers were all quite drunk.,-0.4005,-0.5,1.0
4599,It was the last day of the fiesta.,0.4767,0.0,0.06666666666666667
4600,"The fiesta was solid and unbroken, but the motor-cars and tourist-cars made little islands of onlookers.",0.3291,-0.09375,0.3
4601,"When the cars emptied, the onlookers were absorbed into the crowd.",-0.1779,0.3,0.9
4602,"You did not see them again except as sport clothes, odd-looking at a table among the closely packed peasants in black smocks.",0.0,-0.16666666666666666,0.43333333333333335
4603,The fiesta absorbed even the Biarritz English so that you did not see them unless you passed close to a table.,0.4767,0.15,0.45
4604,All the time there was music in the street.,0.0,0.0,0.0
4605,The drums kept on pounding and the pipes were going.,0.0,0.0,0.0
4606,"Inside the cafés men with their hands gripping the table, or on each other’s shoulders, were singing the hard-voiced singing.",0.0,0.1875,0.6875
4607,"“Here comes Brett,” Bill said.",0.0,0.0,0.0
4608,"I looked and saw her coming through the crowd in the square, walking, her head up, as though the fiesta were being staged in her honor, and she found it pleasant and amusing.",0.9042,0.6666666666666666,0.9833333333333334
4609,"“Hello, you chaps!” she said.",0.0,0.0,0.0
4610,"“I say, I _have_ a thirst.” “Get another big beer,” Bill said to the waiter.",0.0,0.0,0.1
4611,“Shrimps?” “Is Cohn gone?” Brett asked.,0.0,0.0,0.0
4612,"“Yes,” Bill said.",0.0,0.0,0.0
4613,“He hired a car.” The beer came.,0.0,0.0,0.0
4614,Brett started to lift the glass mug and her hand shook.,0.4215,0.0,0.0
4615,"She saw it and smiled, and leaned forward and took a long sip.",0.5423,0.27499999999999997,0.30000000000000004
4616,"“Good beer.” “Very good,” I said.",0.0,0.8049999999999999,0.6900000000000002
4617,I was nervous about Mike.,-0.2732,0.0,0.0
4618,I did not think he had slept.,0.0,0.0,0.0
4619,"He must have been drinking all the time, but he seemed to be under control.",0.0,0.0,0.0
4620,"“I heard Cohn had hurt you, Jake,” Brett said.",-0.5267,0.0,0.0
4621,“No.,0.0,0.0,0.0
4622,Knocked me out.,0.0,0.0,0.0
4623,"That was all.” “I say, he did hurt Pedro Romero,” Brett said.",-0.5267,0.0,0.0
4624,“He hurt him most badly.” “How is he?” “He’ll be all right.,-0.5267,0.02857142857142862,0.5674603174603173
4625,He won’t go out of the room.” “Does he look badly?” “Very.,0.0,0.2,0.3
4626,He was really hurt.,-0.5709,0.2,0.2
4627,I told him I wanted to pop out and see you chaps for a minute.” “Is he going to fight?” “Rather.,0.0,0.0,0.0
4628,"I’m going with you, if you don’t mind.” “How’s your boy friend?” Mike asked.",0.0,0.0,0.0
4629,He had not listened to anything that Brett had said.,0.0,0.0,0.0
4630,"“Brett’s got a bull-fighter,” he said.",0.0,0.0,0.0
4631,"“She had a Jew named Cohn, but he turned out badly.” Brett stood up.",0.0,-0.6999999999999998,0.6666666666666666
4632,"“I am not going to listen to that sort of rot from you, Michael.” “How’s your boy friend?” “Damned well,” Brett said.",0.0,0.0,0.0
4633,"“Watch him this afternoon.” “Brett’s got a bull-fighter,” Mike said.",0.0,0.0,0.0
4634,"“A beautiful, bloody bull-fighter.” “Would you mind walking over with me?",0.25,0.024999999999999967,0.95
4635,"I want to talk to you, Jake.” “Tell him all about your bull-fighter,” Mike said.",0.0772,0.0,0.0
4636,"“Oh, to hell with your bull-fighter!” He tipped the table so that all the beers and the dish of shrimps went over in a crash.",-0.8221,0.0,0.0
4637,"“Come on,” Brett said.",0.0,0.0,0.0
4638,“Let’s get out of this.” In the crowd crossing the square I said: “How is it?” “I’m not going to see him after lunch until the fight.,-0.3818,0.0,0.0
4639,His people come in and dress him.,0.0,0.0,0.0
4640,"They’re very angry about me, he says.” Brett was radiant.",-0.1263,-0.65,1.0
4641,She was happy.,0.5719,0.8,1.0
4642,The sun was out and the day was bright.,0.4404,0.7000000000000001,0.7999999999999999
4643,"“I feel altogether changed,” Brett said.",0.0,0.0,0.0
4644,"“You’ve no idea, Jake.” “Anything you want me to do?” “No, just go to the fight with me.” “We’ll see you at lunch?” “No.",-0.594,0.0,0.0
4645,I’m eating with him.” We were standing under the arcade at the door of the hotel.,0.0,0.0,0.0
4646,They were carrying tables out and setting them up under the arcade.,0.0,0.0,0.0
4647,“Want to take a turn out to the park?” Brett asked.,0.0,0.0,0.0
4648,“I don’t want to go up yet.,0.0772,0.0,0.0
4649,"I fancy he’s sleeping.” We walked along past the theatre and out of the square and along through the barracks of the fair, moving with the crowd between the lines of booths.",0.3182,0.22499999999999998,0.575
4650,We came out on a cross-street that led to the Paseo de Sarasate.,0.0,0.0,0.0
4651,"We could see the crowd walking there, all the fashionably dressed people.",0.0,0.0,0.0
4652,They were making the turn at the upper end of the park.,0.0,0.0,0.0
4653,"“Don’t let’s go there,” Brett said.",0.0,0.0,0.0
4654,“I don’t want staring at just now.” We stood in the sunlight.,0.0772,0.0,0.0
4655,It was hot and good after the rain and the clouds from the sea.,0.4404,0.475,0.7250000000000001
4656,"“I hope the wind goes down,” Brett said.",0.4404,-0.15555555555555559,0.2888888888888889
4657,“It’s very bad for him.” “So do I.” “He says the bulls are all right.” “They’re good.” “Is that San Fermin’s?” Brett looked at the yellow wall of the chapel.,-0.5849,0.01892857142857146,0.5005952380952381
4658,“Yes.,0.0,0.0,0.0
4659,Where the show started on Sunday.” “Let’s go in.,0.0,0.0,0.0
4660,Do you mind?,0.0,0.0,0.0
4661,I’d rather like to pray a little for him or something.” We went in through the heavy leather door that moved very lightly.,0.5859,0.04416666666666667,0.6366666666666666
4662,It was dark inside.,0.0,-0.15,0.4
4663,Many people were praying.,0.3612,0.5,0.5
4664,You saw them as your eyes adjusted themselves to the half-light.,0.0,0.0,0.0
4665,We knelt at one of the long wooden benches.,0.0,-0.025,0.2
4666,"After a little I felt Brett stiffen beside me, and saw she was looking straight ahead.",0.2263,0.0062500000000000056,0.45
4667,"“Come on,” she whispered throatily.",0.0,0.0,0.0
4668,“Let’s get out of here.,0.0,0.0,0.0
4669,Makes me damned nervous.” Outside in the hot brightness of the street Brett looked up at the tree-tops in the wind.,0.0,0.125,0.45000000000000007
4670,The praying had not been much of a success.,0.7351,0.3,0.0
4671,"“Don’t know why I get so nervy in church,” Brett said.",0.0,0.0,0.0
4672,“Never does me any good.” We walked along.,0.0,0.7,0.6000000000000001
4673,"“I’m damned bad for a religious atmosphere,” Brett said.",-0.7269,-0.3499999999999999,0.4583333333333333
4674,“I’ve the wrong type of face.,-0.4767,-0.5,0.9
4675,"“You know,” Brett said, “I’m not worried about him at all.",0.2235,0.0,0.0
4676,"I just feel happy about him.” “Good.” “I wish the wind would drop, though.” “It’s liable to go down by five o’clock.” “Let’s hope.” “You might pray,” I laughed.",0.8074,0.38888888888888884,0.5177777777777778
4677,“Never does me any good.,0.4404,0.7,0.6000000000000001
4678,I’ve never gotten anything I prayed for.,0.0,0.0,0.0
4679,"Have you?” “Oh, yes.” “Oh, rot,” said Brett.",0.0,0.0,0.0
4680,"“Maybe it works for some people, though.",0.0,0.0,0.0
4681,"You don’t look very religious, Jake.” “I’m pretty religious.” “Oh, rot,” said Brett.",0.4939,0.08333333333333333,0.525
4682,“Don’t start proselyting to-day.,0.0,0.0,0.0
4683,"To-day’s going to be bad enough as it is.” It was the first time I had seen her in the old happy, careless way since before she went off with Cohn.",-0.3182,-0.008333333333333304,0.6
4684,We were back again in front of the hotel.,0.0,0.0,0.0
4685,"All the tables were set now, and already several were filled with people eating.",0.0,0.2,0.45
4686,"“Do look after Mike,” Brett said.",0.0,0.0,0.0
4687,"“Don’t let him get too bad.” “Your frients haff gone up-stairs,” the German maître d’hôtel said in English.",0.0,-0.23333333333333328,0.2222222222222222
4688,He was a continual eavesdropper.,0.0,0.0,0.0
4689,"Brett turned to him: “Thank you, so much.",0.0,0.2,0.2
4690,"Have you anything else to say?” “No, _ma’am_.” “Good,” said Brett.",0.0,0.7,0.6000000000000001
4691,"“Save us a table for three,” I said to the German.",0.0,0.0,0.0
4692,He smiled his dirty little pink-and-white smile.,0.4256,0.028124999999999997,0.4
4693,"“Iss madam eating here?” “No,” Brett said.",0.0,0.0,0.0
4694,"“Den I think a tabul for two will be enuff.” “Don’t talk to him,” Brett said.",0.0,0.0,0.0
4695,"“Mike must have been in bad shape,” she said on the stairs.",-0.5423,-0.6999999999999998,0.6666666666666666
4696,We passed Montoya on the stairs.,0.0,0.0,0.0
4697,He bowed and did not smile.,-0.2755,-0.15,0.1
4698,"“I’ll see you at the café,” Brett said.",0.0,0.0,0.0
4699,"“Thank you, so much, Jake.” We had stopped at the floor our rooms were on.",-0.2263,0.2,0.2
4700,She went straight down the hall and into Romero’s room.,0.2263,0.022222222222222213,0.34444444444444444
4701,She did not knock.,0.0,0.0,0.0
4702,"She simply opened the door, went in, and closed it behind her.",0.0,-0.16666666666666666,0.3857142857142857
4703,I stood in front of the door of Mike’s room and knocked.,0.0,0.0,0.0
4704,There was no answer.,-0.296,0.0,0.0
4705,I tried the knob and it opened.,0.0,0.0,0.0
4706,Inside the room was in great disorder.,0.34,0.8,0.75
4707,All the bags were opened and clothing was strewn around.,0.0,0.0,0.0
4708,There were empty bottles beside the bed.,-0.2023,-0.1,0.5
4709,Mike lay on the bed looking like a death mask of himself.,-0.34,0.0,0.0
4710,He opened his eyes and looked at me.,0.0,0.0,0.0
4711,"“Hello, Jake,” he said very slowly.",0.0,-0.39000000000000007,0.52
4712,“I’m getting a lit tle sleep.,0.0,0.0,0.0
4713,I’ve want ed a lit tle sleep for a long time.” “Let me cover you over.” “No.,0.0772,-0.05,0.4
4714,I’m quite warm.” “Don’t go.,0.0,0.6,0.6
4715,"I have n’t got ten to sleep yet.” “You’ll sleep, Mike.",0.0,0.0,0.0
4716,"Don’t worry, boy.” “Brett’s got a bull-fighter,” Mike said.",-0.4404,0.0,0.0
4717,“But her Jew has gone away.” He turned his head and looked at me.,0.0,0.0,0.0
4718,"“Damned good thing, what?” “Yes.",0.4404,0.7,0.6000000000000001
4719,"Now go to sleep, Mike.",0.0,0.0,0.0
4720,You ought to get some sleep.” “I’m just start ing.,0.0,0.0,0.0
4721,I’m go ing to get a lit tle sleep.” He shut his eyes.,0.0,0.0,0.0
4722,I went out of the room and turned the door to quietly.,0.0,0.0,0.3333333333333333
4723,Bill was in my room reading the paper.,0.0,0.0,0.0
4724,“See Mike?” “Yes.” “Let’s go and eat.” “I won’t eat down-stairs with that German head waiter.,0.0,0.0,0.0
4725,"He was damned snotty when I was getting Mike up-stairs.” “He was snotty to us, too.” “Let’s go out and eat in the town.” We went down the stairs.",-0.3818,-0.15555555555555559,0.2888888888888889
4726,On the stairs we passed a girl coming up with a covered tray.,0.0,0.0,0.0
4727,"“There goes Brett’s lunch,” Bill said.",0.0,0.0,0.0
4728,"“And the kid’s,” I said.",0.0,0.0,0.0
4729,Outside on the terrace under the arcade the German head waiter came up.,0.0,0.0,0.025
4730,His red cheeks were shiny.,0.0,0.0,0.0
4731,He was being polite.,0.0,0.0,0.0
4732,"“I haff a tabul for two for you gentlemen,” he said.",0.0,0.0,0.0
4733,"“Go sit at it,” Bill said.",0.0,0.0,0.0
4734,We went on out across the street.,0.0,0.0,0.0
4735,We ate at a restaurant in a side street off the square.,0.0,0.0,0.0
4736,They were all men eating in the restaurant.,0.0,0.0,0.0
4737,It was full of smoke and drinking and singing.,0.0,0.35,0.55
4738,The food was good and so was the wine.,0.4404,0.7,0.6000000000000001
4739,We did not talk much.,0.0,0.2,0.2
4740,Afterward we went to the café and watched the fiesta come to the boiling-point.,0.4767,0.0,0.0
4741,Brett came over soon after lunch.,0.0,0.0,0.0
4742,She said she had looked in the room and that Mike was asleep.,0.0,0.0,0.0
4743,When the fiesta boiled over and toward the bull-ring we went with the crowd.,0.4767,0.0,0.0
4744,Brett sat at the ringside between Bill and me.,0.0,0.0,0.0
4745,"Directly below us was the callejon, the passageway between the stands and the red fence of the barrera.",0.0,0.05,0.2
4746,Behind us the concrete stands filled solidly.,0.0,0.037500000000000006,0.5
4747,"Out in front, beyond the red fence, the sand of the ring was smooth-rolled and yellow.",0.0,0.0,0.0
4748,"It looked a little heavy from the rain, but it was dry in the sun and firm and smooth.",0.0,-0.05083333333333333,0.5
4749,The sword-handlers and bull-ring servants came down the callejon carrying on their shoulders the wicker baskets of fighting capes and muletas.,-0.3612,-0.15555555555555559,0.2888888888888889
4750,They were bloodstained and compactly folded and packed in the baskets.,0.0,-0.6,0.8
4751,The sword-handlers opened the heavy leather sword-cases so the red wrapped hilts of the sheaf of swords showed as the leather case leaned against the fence.,0.0,-0.1,0.25
4752,They unfolded the dark-stained red flannel of the muletas and fixed batons in them to spread the stuff and give the matador something to hold.,0.0,0.05,0.1
4753,Brett watched it all.,0.0,0.0,0.0
4754,She was absorbed in the professional details.,0.0,0.2,0.5
4755,"“He’s his name stencilled on all the capes and muletas,” she said.",0.0,0.0,0.0
4756,“Why do they call them muletas?” “I don’t know.” “I wonder if they ever launder them.” “I don’t think so.,0.0,0.0,0.0
4757,"It might spoil the color.” “The blood must stiffen them,” Bill said.",0.0,0.0,0.0
4758,"“Funny,” Brett said.",0.0,0.25,1.0
4759,“How one doesn’t mind the blood.” Below in the narrow passage of the callejon the sword-handlers arranged everything.,0.0,-0.2,0.4
4760,All the seats were full.,0.0,0.35,0.55
4761,"Above, all the boxes were full.",0.0,0.175,0.325
4762,There was not an empty seat except in the President’s box.,0.1511,-0.1,0.5
4763,When he came in the fight would start.,-0.3818,0.0,0.0
4764,"Across the smooth sand, in the high doorway that led into the corrals, the bull-fighters were standing, their arms furled in their capes, talking, waiting for the signal to march in across the arena.",0.0,0.28,0.52
